np_val,open,high,low,close,volume
17.530960023403168,273500,281500,273500,276500,83644
0,276500,278000,274000,275000,42319
0,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
85.62499299645424,265500,270000,264000,268500,220160
0,270500,279500,267000,276000,482333
0,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
-33.4591004550457,122500,126000,118000,124000,18895148
0,123500,127500,122000,122500,9078817
0,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
61.46745812892914,122500,126000,118000,124000,18895148
0,123500,127500,122000,122500,9078817
0,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
117.61104187369347,265500,270000,264000,268500,220160
0,270500,279500,267000,276000,482333
0,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
-28.04551950097084,122500,126000,118000,124000,18895148
0,123500,127500,122000,122500,9078817
0,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
122.69746494293213,265500,270000,264000,268500,220160
0,270500,279500,267000,276000,482333
0,273500,276500,271000,275500,49177
0,273500,275500,270000,274500,45787
2.738393723964691,273500,281500,273500,276500,83644
0,276500,278000,274000,275000,42319
0,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
105.0802973806858,265500,270000,264000,268500,220160
0,270500,279500,267000,276000,482333
0,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
-16.1192567050457,122500,126000,118000,124000,18895148
0,123500,127500,122000,122500,9078817
0,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
7.190513491630554,265500,270000,264000,268500,220160
0,270500,279500,267000,276000,482333
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-69.17621901631355,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,5400,5520,5350,5520,3583181
0,5520,5520,5370,5480,2977965
6.875139951705933,5490,5500,5270,5390,1959996
0,5390,5420,5300,5310,1866993
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-69.94930773973465,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,94600,95800,93500,93500,201325
0,93600,95300,93500,94400,139153
40.23592355847359,94300,95600,93400,94800,144676
0,96200,96900,95500,96600,215211
0,228500,230500,218000,221500,365175
0,223000,231000,222000,230000,369558
40.23592355847359,229500,231000,224500,227000,202143
0,231000,233000,226500,227500,195050
0,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
51.47651195526123,262000,265000,261000,265000,166667
0,265500,270000,264000,268500,220160
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-35.17331138253212,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
2.0814343988895416,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
-3.653503715991974,107500,107500,106000,107000,40704
0,107500,110500,107000,109000,108870
0,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
-3.190091222524643,116000,118000,111000,114500,206841
0,114000,121000,113000,119000,127051
0,606000,613000,599000,611000,402540
0,608000,611000,601000,607000,192941
44.6129709482193,608000,613000,585000,591000,311165
0,587000,604000,585000,599000,215604
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-7.856657654047012,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,30750,30800,30000,30200,2140402
0,30600,31600,30550,31300,4084794
-37.948493391275406,31050,31600,30650,31200,2217258
0,31600,32650,31550,32450,6655900
0,212500,212500,208000,208500,780270
0,208500,209500,204000,206500,678308
12.736255645751953,206500,206500,204000,205000,590609
0,206500,211500,206000,209000,721080
0,94600,95800,93500,93500,201325
0,93600,95300,93500,94400,139153
60.83844515681267,94300,95600,93400,94800,144676
0,96200,96900,95500,96600,215211
0,94000,96300,90300,90300,144209
0,89400,91000,84400,85000,204733
60.83844515681267,84500,84500,82800,84300,83861
0,84500,86400,84100,86200,46995
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-76.73807507753372,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,30750,30800,30000,30200,2140402
0,30600,31600,30550,31300,4084794
-17.368516266345978,31050,31600,30650,31200,2217258
0,31600,32650,31550,32450,6655900
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-14.514584362506866,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,49150,49250,48450,48550,370251
0,48600,49300,48550,49100,172517
-1.8077178001403809,48850,49400,48650,48850,191777
0,49200,49750,48850,49150,294857
0,67200,67200,65200,65300,197807
0,65900,66200,64700,65400,131794
2.4921846985816956,65500,66100,64700,66000,127948
0,66700,69200,66500,68400,359558
0,25650,25800,24700,24900,1698962
0,24800,25100,24050,24700,1536381
2.4921846985816956,24850,24950,24100,24500,1228600
0,24550,25250,24550,24600,1156025
0,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
43.630989104509354,262000,265000,261000,265000,166667
0,265500,270000,264000,268500,220160
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-14.584985822439194,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0.40710750222206116,262000,265000,261000,265000,166667
0,265500,270000,264000,268500,220160
0,197491,206164,191152,202495,1076169
0,202161,207499,199159,200827,403089
0.40710750222206116,204163,222177,201828,219842,1105916
0,212169,215839,195156,197491,1184711
0,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
18.70737674832344,107500,107500,106000,107000,40704
0,107500,110500,107000,109000,108870
0,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
19.17078924179077,116000,118000,111000,114500,206841
0,114000,121000,113000,119000,127051
0,35250,35500,34500,34550,188755
0,34750,34900,34200,34800,127887
192.24346381425858,35050,36800,35050,36750,472551
0,37300,37700,36450,36600,362290
0,49150,49250,48450,48550,370251
0,48600,49300,48550,49100,172517
5.077778786420822,48850,49400,48650,48850,191777
0,49200,49750,48850,49150,294857
0,8790,8870,8560,8570,2388220
0,8670,8840,8630,8790,1137256
11.02183911204338,8720,8870,8720,8780,832652
0,8780,8900,8740,8740,1223044
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-92.09358549118042,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,212500,212500,208000,208500,780270
0,208500,209500,204000,206500,678308
-10.643199026584625,206500,206500,204000,205000,590609
0,206500,211500,206000,209000,721080
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-61.769850343465805,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-13.945084005594254,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
-45.10361912846565,126500,130000,122500,124500,8675498
0,122500,126000,118000,124000,18895148
0,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
19.848033756017685,262000,265000,261000,265000,166667
0,265500,270000,264000,268500,220160
0,197491,206164,191152,202495,1076169
0,202161,207499,199159,200827,403089
19.848033756017685,204163,222177,201828,219842,1105916
0,212169,215839,195156,197491,1184711
0,5400,5520,5350,5520,3583181
0,5520,5520,5370,5480,2977965
2.1366145610809326,5490,5500,5270,5390,1959996
0,5390,5420,5300,5310,1866993
0,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
12.075555711984634,262000,265000,261000,265000,166667
0,265500,270000,264000,268500,220160
0,197491,206164,191152,202495,1076169
0,202161,207499,199159,200827,403089
12.075555711984634,204163,222177,201828,219842,1105916
0,212169,215839,195156,197491,1184711
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-31.953503876924515,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-42.56489461660385,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,122000,126500,120000,124000,237412
0,123500,127000,123000,123500,209480
-8.925512433052063,124000,127000,115500,117000,310771
0,116000,118000,111000,114500,206841
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
-50.81508952379227,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,36300,37500,36200,36900,221694
0,36700,37500,35900,35900,177945
-0.485744833946228,36250,37100,35950,36300,145532
0,36050,36500,35800,36000,80716
0,161000,163500,158500,161500,62712
0,161500,161500,156500,156500,66868
-0.485744833946228,158000,160500,157000,158000,38709
0,157500,159000,155000,157500,47592
0,13050,13300,13000,13100,563895
0,13100,13250,13000,13100,738299
13.41187471151352,13100,13550,13050,13500,800030
0,13550,13550,13250,13300,437076
0,264500,267000,263000,265000,138276
0,264000,268000,260500,260500,250269
-9.721817135810852,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
0,226000,226000,205500,206000,650692
0,202500,202500,189500,194000,972461
-14.775809049606323,194000,196000,191500,194500,323756
0,192000,195000,189500,191000,316249
0,467000,484500,466500,483500,334185
0,480500,493500,474000,475000,766976
-32.37177923321724,465000,469000,440500,447000,832774
0,449500,457000,439000,451500,255115
0,467000,484500,466500,483500,334185
0,480500,493500,474000,475000,766976
-16.919961005449295,465000,469000,440500,447000,832774
0,449500,457000,439000,451500,255115
0,146500,147000,143000,144000,1296091
0,144000,145500,141500,141500,955728
105.28949671983719,143000,151000,143000,146500,1851877
0,144000,144500,141500,143000,808784
0,94300,96200,94300,95700,237534
0,94600,95800,93500,93500,201325
105.28949671983719,93600,95300,93500,94400,139153
0,94300,95600,93400,94800,144676
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-50.9143460392952,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,28250,28550,28050,28450,789717
0,28350,28350,27550,27650,1212864
0.8853015303611755,27650,28250,27650,28050,643008
0,27900,28050,27450,27900,614700
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
0.8853015303611755,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-40.246044367551804,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-127.61257866024971,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
7.068730026483536,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,11900,11900,11550,11600,1130416
0,11550,11550,11100,11200,1820489
7.068730026483536,11200,11400,10950,11050,1900964
0,9960,10600,9900,10400,5913410
0,286000,287000,278500,280000,131121
0,280000,283500,276000,278000,133423
-13.72937986254692,276500,279500,251000,269500,743729
0,265500,273500,260500,264000,195104
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-7.567543864250183,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
4.567757785320282,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,28250,28550,28050,28450,789717
0,28350,28350,27550,27650,1212864
21.506952315568924,27650,28250,27650,28050,643008
0,27900,28050,27450,27900,614700
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-142.90917238593102,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,247500,254000,245500,251500,438452
0,251000,254000,246500,247000,520679
75.46905729174614,248000,251000,244000,250000,386934
0,250000,255500,247500,249500,458279
0,264500,267000,263000,265000,138276
0,264000,268000,260500,260500,250269
75.46905729174614,263000,264500,260500,263000,139228
0,262000,265000,261000,265000,166667
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
0.3898075222969055,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,11900,11900,11550,11600,1130416
0,11550,11550,11100,11200,1820489
0.3898075222969055,11200,11400,10950,11050,1900964
0,9960,10600,9900,10400,5913410
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
43.04162788391113,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
156.83132818341255,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,146500,147000,143000,144000,1296091
0,144000,145500,141500,141500,955728
70.61103469133377,143000,151000,143000,146500,1851877
0,144000,144500,141500,143000,808784
0,94300,96200,94300,95700,237534
0,94600,95800,93500,93500,201325
70.61103469133377,93600,95300,93500,94400,139153
0,94300,95600,93400,94800,144676
0,227000,232500,226000,229500,250666
0,228500,230500,218000,221500,365175
70.61103469133377,223000,231000,222000,230000,369558
0,229500,231000,224500,227000,202143
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
10.732762813568115,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,118000,122000,118000,121000,161633
0,119500,121000,116500,117500,151238
57.86151564121246,117500,121500,117000,121500,100121
0,120500,122500,119500,121500,94952
0,625000,626000,612000,612000,356279
0,606000,613000,599000,611000,402540
-0.9493188858032227,608000,611000,601000,607000,192941
0,608000,613000,585000,591000,311165
0,625000,626000,612000,612000,356279
0,606000,613000,599000,611000,402540
3.5379744470119476,608000,611000,601000,607000,192941
0,608000,613000,585000,591000,311165
0,92300,95500,92200,92800,83136
0,92800,92800,89000,89900,92609
-21.082539796829224,89900,91500,88500,90800,61377
0,90000,91600,88900,90000,78135
0,11900,11900,11550,11600,1130416
0,11550,11550,11100,11200,1820489
-21.082539796829224,11200,11400,10950,11050,1900964
0,9960,10600,9900,10400,5913410
0,210500,214500,210000,213000,593084
0,212500,212500,208000,208500,780270
26.87593314051628,208500,209500,204000,206500,678308
0,206500,206500,204000,205000,590609
0,286000,287000,278500,280000,131121
0,280000,283500,276000,278000,133423
-12.17193055152893,276500,279500,251000,269500,743729
0,265500,273500,260500,264000,195104
0,440000,442500,438000,438000,23934
0,437000,440000,434000,437500,30130
0.3716546595096588,438000,438500,430000,432500,37071
0,431500,435500,429000,435000,28226
0,104500,106500,104000,105500,94270
0,105500,106000,103500,103500,109807
0.3716546595096588,103500,104500,101500,104000,87492
0,103500,105500,102500,104000,81894
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
78.0029753446579,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,625000,626000,612000,612000,356279
0,606000,613000,599000,611000,402540
5.179550349712372,608000,611000,601000,607000,192941
0,608000,613000,585000,591000,311165
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
5.04137322306633,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
-136.25411915779114,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,106500,111000,106500,109000,117409
0,108000,109000,105500,106000,106104
2.5381756722927094,107000,108000,105500,107500,56873
0,107500,107500,106000,107000,40704
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
7.10789829492569,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
58.928513407707214,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
50.910230189561844,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,106500,111000,106500,109000,117409
0,108000,109000,105500,106000,106104
1.6552530527114868,107000,108000,105500,107500,56873
0,107500,107500,106000,107000,40704
0,210500,214500,210000,213000,593084
0,212500,212500,208000,208500,780270
39.19310626387596,208500,209500,204000,206500,678308
0,206500,206500,204000,205000,590609
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
152.73539543151855,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
10.320135563611984,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,467000,484500,466500,483500,334185
0,480500,493500,474000,475000,766976
-36.32475274801254,465000,469000,440500,447000,832774
0,449500,457000,439000,451500,255115
0,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
70.13534435629845,127000,133500,126000,130000,9918050
0,126500,130000,122500,124500,8675498
0,77100,77100,75900,76100,13239401
0,76000,76400,75600,76300,11798147
-12.51148709654808,76400,76600,75000,75300,17600770
0,75300,75600,74800,75300,10103212
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-168.45162469148636,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-27.90803039073944,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,13250,13250,13050,13150,292749
0,13050,13300,13000,13100,563895
-3.526623010635376,13100,13250,13000,13100,738299
0,13100,13550,13050,13500,800030
0,51000,51700,50500,50800,170546
0,50600,51200,50300,50800,202801
-3.526623010635376,50500,51300,49700,49750,356211
0,49950,50500,49000,49800,234746
0,36400,36950,35800,36050,479886
0,36050,36350,35300,35950,587044
-3.526623010635376,35850,36250,35150,35150,688547
0,35250,35650,34800,35450,406273
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
25.911623269319534,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
26.375035762786865,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,77100,77100,75900,76100,13239401
0,76000,76400,75600,76300,11798147
-137.76920717954636,76400,76600,75000,75300,17600770
0,75300,75600,74800,75300,10103212
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-137.76920717954636,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,227000,228500,224000,227000,127738
0,226000,226000,205500,206000,650692
29.011158049106598,202500,202500,189500,194000,972461
0,194000,196000,191500,194500,323756
0,8410,8440,8310,8430,729151
0,8400,8470,8350,8390,665829
125.37682163715363,8380,8440,8320,8350,781328
0,8440,8630,8410,8590,2691202
0,105000,106500,103500,105500,116635
0,104500,106500,104000,105500,94270
86.47657436132431,105500,106000,103500,103500,109807
0,103500,104500,101500,104000,87492
0,266000,269000,265000,266500,110368
0,264500,267000,263000,265000,138276
101.39633852243423,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-89.08114811778069,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,170000,171500,168500,171000,35936
0,169500,171500,169500,171500,29840
3.9553419053554535,171500,171500,169000,169500,38859
0,169000,171000,168500,170000,31484
0,105000,106500,103500,105500,116635
0,104500,106500,104000,105500,94270
3.9553419053554535,105500,106000,103500,103500,109807
0,103500,104500,101500,104000,87492
0,266000,269000,265000,266500,110368
0,264500,267000,263000,265000,138276
90.52998459339142,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0,153000,157500,151000,154500,398087
0,155000,157500,152500,157500,363601
90.52998459339142,163000,176000,159500,165000,1684968
0,165000,173500,163500,173500,720840
0,119500,120500,118500,119500,49272
0,118000,122000,118000,121000,161633
9.122433096170425,119500,121000,116500,117500,151238
0,117500,121500,117000,121500,100121
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-30.82910457253456,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,214500,214500,211500,212500,434105
0,210500,214500,210000,213000,593084
0.0013217926025390625,212500,212500,208000,208500,780270
0,208500,209500,204000,206500,678308
0,38250,38500,38000,38250,800282
0,38000,38600,38000,38600,1447777
1.8026352524757385,38500,38750,38050,38750,1858340
0,38500,38550,37950,38250,1107488
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
17.76413342356682,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,77300,77300,72600,73000,6001690
0,73400,75800,71400,72300,5849714
17.76413342356682,71300,73000,70300,72000,5748242
0,71000,72400,68100,68900,6750339
0,29400,29800,29350,29600,179103
0,29300,29500,29150,29200,207610
0.629561185836792,29100,29250,28250,28250,432365
0,28350,28750,27950,28650,269709
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-25.048799842596054,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-68.34788843989372,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,36400,36950,35800,36050,479886
0,36050,36350,35300,35950,587044
29.57068431377411,35850,36250,35150,35150,688547
0,35250,35650,34800,35450,406273
0,7340,7350,7220,7280,1156290
0,7230,7320,7130,7210,1818703
4.330437391996384,7160,7170,6880,6910,3020718
0,6940,6980,6760,6980,2489140
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-40.5893879532814,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,266000,269000,265000,266500,110368
0,264500,267000,263000,265000,138276
-7.217867612838745,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
2.7058134973049164,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
3.1692259907722473,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,5440,5560,5430,5560,1408542
0,5500,5600,5360,5450,3227826
81.32215371727943,5400,5520,5350,5520,3583181
0,5520,5520,5370,5480,2977965
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
41.87538516521454,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,7340,7350,7220,7280,1156290
0,7230,7320,7130,7210,1818703
2.6696172952651978,7160,7170,6880,6910,3020718
0,6940,6980,6760,6980,2489140
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-114.48425236344337,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
4.216346561908722,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,105000,106500,103500,105500,116635
0,104500,106500,104000,105500,94270
2.7060278356075287,105500,106000,103500,103500,109807
0,103500,104500,101500,104000,87492
0,30950,31300,30300,31300,289366
0,31300,31500,30900,31000,277829
2.7060278356075287,30750,31300,30500,30600,296973
0,30600,31600,30600,31200,343215
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
36.15464070439339,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,94100,97100,91600,96000,425865
0,95500,97900,94500,95100,156968
35.691228210926056,94000,96300,90300,90300,144209
0,89400,91000,84400,85000,204733
0,227000,228500,224000,227000,127738
0,226000,226000,205500,206000,650692
-24.569794416427612,202500,202500,189500,194000,972461
0,194000,196000,191500,194500,323756
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-65.44185537099838,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-82.12217199802399,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-127.93882766366005,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,77100,77100,75900,76100,13239401
0,76000,76400,75600,76300,11798147
27.717326760292053,76400,76600,75000,75300,17600770
0,75300,75600,74800,75300,10103212
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-86.08745974302292,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
-1.8967680931091309,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
-1.4333555996418,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
2.104049891233444,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
2.567462384700775,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-64.03363844752312,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,266000,269000,265000,266500,110368
0,264500,267000,263000,265000,138276
50.74081978201866,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
-1.8822942972183228,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
-1.4188818037509918,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-47.42959475517273,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,108000,108500,106500,107000,40781
0,106500,111000,106500,109000,117409
2.132740706205368,108000,109000,105500,106000,106104
0,107000,108000,105500,107500,56873
0,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
2.596153199672699,123500,127000,123000,123500,209480
0,124000,127000,115500,117000,310771
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-16.49181640148163,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-19.82798370718956,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,227000,228500,224000,227000,127738
0,226000,226000,205500,206000,650692
-0.934562474489212,202500,202500,189500,194000,972461
0,194000,196000,191500,194500,323756
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-18.4464311003685,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,227000,228500,224000,227000,127738
0,226000,226000,205500,206000,650692
-18.4464311003685,202500,202500,189500,194000,972461
0,194000,196000,191500,194500,323756
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-122.04347294569016,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,7340,7350,7220,7280,1156290
0,7230,7320,7130,7210,1818703
3.8210943937301636,7160,7170,6880,6910,3020718
0,6940,6980,6760,6980,2489140
0,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
-87.92554181814194,134000,134500,128000,128500,14534253
0,127000,133500,126000,130000,9918050
0,7340,7350,7220,7280,1156290
0,7230,7320,7130,7210,1818703
4.535464107990265,7160,7170,6880,6910,3020718
0,6940,6980,6760,6980,2489140
0,7340,7350,7220,7280,1156290
0,7230,7320,7130,7210,1818703
4.61636808514595,7160,7170,6880,6910,3020718
0,6940,6980,6760,6980,2489140
0,266000,269000,265000,266500,110368
0,264500,267000,263000,265000,138276
173.46607765555382,264000,268000,260500,260500,250269
0,263000,264500,260500,263000,139228
0,153000,157500,151000,154500,398087
0,155000,157500,152500,157500,363601
173.46607765555382,163000,176000,159500,165000,1684968
0,165000,173500,163500,173500,720840
0,41900,42050,41650,41950,120471
0,42200,42550,41850,42250,142729
13.035601019859314,42100,43300,42100,43100,288468
0,42900,43200,41500,41500,360920
0,41900,42050,41650,41950,120471
0,42200,42550,41850,42250,142729
